No errors
No warnings
147 ms
data source=tafs
2629 results
raw_text,station_id,issue_time,bulletin_time,valid_time_from,valid_time_to,remarks,latitude,longitude,elevation_m,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c,fcst_time_from,fcst_time_to,change_indicator,time_becoming,probability,wind_dir_degrees,wind_speed_kt,wind_gust_kt,wind_shear_hgt_ft_agl,wind_shear_dir_degrees,wind_shear_speed_kt,visibility_statute_mi,altim_in_hg,vert_vis_ft,wx_string,not_decoded,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,sky_cover,cloud_base_ft_agl,cloud_type,turbulence_intensity,turbulence_min_alt_ft_agl,turbulence_max_alt_ft_agl,icing_intensity,icing_min_alt_ft_agl,icing_max_alt_ft_agl,valid_time,sfc_temp_c,max_or_min_temp_c,valid_time,sfc_temp_c,max_or_min_temp_c
TAF VEGY 212300Z 2200/2209 00000KT 1000 MIFG BR NSC BECMG 2204/2206 12005KT 3500 HZ SCT100 BECMG 2208/2209 5000 HZ,VEGY,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T09:00:00Z,,24.744,84.951,115,2024-03-22T00:00:00Z,2024-03-22T04:00:00Z,,,,0,0,,,,,0.62,,,MIFG BR,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T04:00:00Z,2024-03-22T08:00:00Z,BECMG,1711087200,,120,5,,,,,2.17,,,HZ,,SCT,10000,,,,,,,,,,,,,,,,,,,,2024-03-22T08:00:00Z,2024-03-22T09:00:00Z,BECMG,1711098000,,120,5,,,,,3.11,,,HZ,,SCT,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WAFB 212300Z 2200/2212 16008KT 9999 SCT016 BKN100 BECMG 2208/2210 5000 TSRA FEW016CB BKN017,WAFB,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,-99.999,-99.999,9999,2024-03-22T00:00:00Z,2024-03-22T08:00:00Z,,,,160,8,,,,,6+,,,,,SCT,1600,,BKN,10000,,,,,,,,,,,,,,,,,2024-03-22T08:00:00Z,2024-03-22T12:00:00Z,BECMG,1711101600,,160,8,,,,,3.11,,,TSRA,,FEW,1600,CB,BKN,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF RKSS 212300Z 2200/2306 11010KT CAVOK TX16/2004Z TN04/2221Z TX17/2306Z BECMG 2201/2203 17012G25KT BECMG 2205/2207 19015G35KT 6000 -RA FEW010 BKN025 OVC070 BECMG 2214/2216 24008KT 4000 BR SCT025 BECMG 2218/2220 28006KT 2500 FEW008 BKN020 BECMG 2222/2224 31006KT 6000 NSW SCT030,RKSS,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,37.558,126.791,18,2024-03-22T00:00:00Z,2024-03-22T01:00:00Z,,,,110,10,,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T01:00:00Z,2024-03-22T05:00:00Z,BECMG,1711076400,,170,12,25,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T05:00:00Z,2024-03-22T14:00:00Z,BECMG,1711090800,,190,15,35,,,,3.73,,,-RA,,FEW,1000,,BKN,2500,,OVC,7000,,,,,,,,,,,,,,2024-03-22T14:00:00Z,2024-03-22T18:00:00Z,BECMG,1711123200,,240,8,,,,,2.49,,,BR,,SCT,2500,,,,,,,,,,,,,,,,,,,,2024-03-22T18:00:00Z,2024-03-22T22:00:00Z,BECMG,1711137600,,280,6,,,,,1.55,,,BR,,FEW,800,,BKN,2000,,,,,,,,,,,,,,,,,2024-03-22T22:00:00Z,2024-03-23T06:00:00Z,BECMG,1711152000,,310,6,,,,,3.73,,,NSW,,SCT,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF VEIM 212300Z 2200/2209 00000KT 2500 -RA BR SCT018 BKN100 BECMG 2204/2206 12005KT 4000 HZ FEW018 SCT100,VEIM,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T09:00:00Z,,24.76,93.897,777,2024-03-22T00:00:00Z,2024-03-22T04:00:00Z,,,,0,0,,,,,1.55,,,-RA BR,,SCT,1800,,BKN,10000,,,,,,,,,,,,,,,,,2024-03-22T04:00:00Z,2024-03-22T09:00:00Z,BECMG,1711087200,,120,5,,,,,2.49,,,HZ,,FEW,1800,,SCT,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WAFD 212300Z 2200/2212 09006KT 9999 SCT019 TEMPO 2204/2208 5000 RA FEW018CB,WAFD,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,-3.084,120.245,7,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,,,90,6,,,,,6+,,,,,SCT,1900,,,,,,,,,,,,,,,,,,,,2024-03-22T04:00:00Z,2024-03-22T08:00:00Z,TEMPO,,,,,,,,,3.11,,,RA,,FEW,1800,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF RKPC 212300Z 2200/2306 03006KT CAVOK TX19/2207Z TN15/2221Z TX18/2305Z BECMG 2204/2205 19015G25KT BECMG 2207/2208 20020G35KT 9999 SCT040 BKN150 TEMPO 2211/2214 21025G45KT 6000 -RA FEW015 BKN035 OVC100 BECMG 2217/2218 24015G25KT BECMG 2300/2301 05007KT,RKPC,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,33.511,126.493,23,2024-03-22T00:00:00Z,2024-03-22T04:00:00Z,,,,30,6,,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T04:00:00Z,2024-03-22T07:00:00Z,BECMG,1711083600,,190,15,25,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T07:00:00Z,2024-03-22T17:00:00Z,BECMG,1711094400,,200,20,35,,,,6+,,,,,SCT,4000,,BKN,15000,,,,,,,,,,,,,,,,,2024-03-22T11:00:00Z,2024-03-22T14:00:00Z,TEMPO,,,210,25,45,,,,3.73,,,-RA,,FEW,1500,,BKN,3500,,OVC,10000,,,,,,,,,,,,,,2024-03-22T17:00:00Z,2024-03-23T00:00:00Z,BECMG,1711130400,,240,15,25,,,,6+,,,,,SCT,4000,,BKN,15000,,,,,,,,,,,,,,,,,2024-03-23T00:00:00Z,2024-03-23T06:00:00Z,BECMG,1711155600,,50,7,,,,,6+,,,,,SCT,4000,,BKN,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF EDSB 212300Z 2200/2224 19002KT CAVOK BECMG 2208/2210 22007KT,EDSB,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,,48.779,8.081,122,2024-03-22T00:00:00Z,2024-03-22T08:00:00Z,,,,190,2,,,,,6+,,,NSW,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T08:00:00Z,2024-03-23T00:00:00Z,BECMG,1711101600,,220,7,,,,,6+,,,NSW,,NSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WAFJ 212300Z 2200/2212 35006KT 9999 SCT017,WAFJ,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,-2.589,119.029,2,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,,,350,6,,,,,6+,,,,,SCT,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF RKPK 212300Z 2200/2306 18008KT 9999 SCT030 BKN200 TX14/2206Z TN11/2221Z BECMG 2203/2204 21008G18KT BECMG 2211/2212 18008KT 4800 -RA BR SCT015 BKN030 BECMG 2215/2216 27008KT BKN015 BKN030 BECMG 2221/2222 21006KT 9999 NSW SCT030 SCT200,RKPK,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,35.179,128.938,3,2024-03-22T00:00:00Z,2024-03-22T03:00:00Z,,,,180,8,,,,,6+,,,,,SCT,3000,,BKN,20000,,,,,,,,,,,,,,,,,2024-03-22T03:00:00Z,2024-03-22T11:00:00Z,BECMG,1711080000,,210,8,18,,,,6+,,,,,SCT,3000,,BKN,20000,,,,,,,,,,,,,,,,,2024-03-22T11:00:00Z,2024-03-22T15:00:00Z,BECMG,1711108800,,180,8,,,,,2.98,,,-RA BR,,SCT,1500,,BKN,3000,,,,,,,,,,,,,,,,,2024-03-22T15:00:00Z,2024-03-22T21:00:00Z,BECMG,1711123200,,270,8,,,,,2.98,,,-RA BR,,BKN,1500,,BKN,3000,,,,,,,,,,,,,,,,,2024-03-22T21:00:00Z,2024-03-23T06:00:00Z,BECMG,1711144800,,210,6,,,,,6+,,,NSW,,SCT,3000,,SCT,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WAFM 212300Z 2200/2212 20003KT 9000 FEW017,WAFM,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,-2.554,120.325,38,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,,,200,3,,,,,5.59,,,,,FEW,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF RKTN 212300Z 2200/2306 15006KT CAVOK TN11/2221Z TX22/2306Z BECMG 2204/2205 18006G16KT BECMG 2208/2209 18012KT 9999 BKN030 BKN100 BECMG 2210/2211 18010KT 4800 -RA BR BKN030 OVC100,RKTN,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,35.894,128.659,25,2024-03-22T00:00:00Z,2024-03-22T04:00:00Z,,,,150,6,,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T04:00:00Z,2024-03-22T08:00:00Z,BECMG,1711083600,,180,6,16,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T08:00:00Z,2024-03-22T10:00:00Z,BECMG,1711098000,,180,12,,,,,6+,,,,,BKN,3000,,BKN,10000,,,,,,,,,,,,,,,,,2024-03-22T10:00:00Z,2024-03-23T06:00:00Z,BECMG,1711105200,,180,10,,,,,2.98,,,-RA BR,,BKN,3000,,OVC,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WAFO 212300Z 2200/2212 30005KT 9999 SCT019,WAFO,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,-2.202,121.662,6,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,,,300,5,,,,,6+,,,,,SCT,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF RKJB 212300Z 2200/2306 18015G25KT CAVOK TX19/2205Z TN09/2221Z TX20/2305Z BECMG 2204/2205 18018G35KT 9999 BKN040 OVC080 BECMG 2206/2208 6000 -RA SCT010CB BKN025 OVC080 BECMG 2209/2211 20015G25KT SCT010 BKN025 BECMG 2214/2215 24006KT NSW SCT025 BECMG 2302/2303 02008KT CAVOK,RKJB,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,34.991,126.383,16,2024-03-22T00:00:00Z,2024-03-22T04:00:00Z,,,,180,15,25,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T04:00:00Z,2024-03-22T06:00:00Z,BECMG,1711083600,,180,18,35,,,,6+,,,,,BKN,4000,,OVC,8000,,,,,,,,,,,,,,,,,2024-03-22T06:00:00Z,2024-03-22T09:00:00Z,BECMG,1711094400,,180,18,35,,,,3.73,,,-RA,,SCT,1000,CB,BKN,2500,,OVC,8000,,,,,,,,,,,,,,2024-03-22T09:00:00Z,2024-03-22T14:00:00Z,BECMG,1711105200,,200,15,25,,,,3.73,,,-RA,,SCT,1000,,BKN,2500,,,,,,,,,,,,,,,,,2024-03-22T14:00:00Z,2024-03-23T02:00:00Z,BECMG,1711119600,,240,6,,,,,3.73,,,NSW,,SCT,2500,,,,,,,,,,,,,,,,,,,,2024-03-23T02:00:00Z,2024-03-23T06:00:00Z,BECMG,1711162800,,20,8,,,,,6+,,,NSW,,NSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WAWB 212300Z 2200/2212 26005KT 9000 SCT019 TEMPO 2206/2208 6000 RA FEW018CB,WAWB,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,-5.487,122.569,32,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,,,260,5,,,,,5.59,,,,,SCT,1900,,,,,,,,,,,,,,,,,,,,2024-03-22T06:00:00Z,2024-03-22T08:00:00Z,TEMPO,,,,,,,,,3.73,,,RA,,FEW,1800,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF RKNY 212300Z 2200/2306 27006KT CAVOK TX14/2206Z TN06/2221Z TX13/2306Z BECMG 2201/2203 12010KT TEMPO 2204/2207 13015G25KT BECMG 2208/2210 6000 -RA FEW010 BKN025 OVC070 BECMG 2216/2218 27006KT NSW SCT030 BECMG 2301/2303 07007KT,RKNY,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,38.061,128.669,76,2024-03-22T00:00:00Z,2024-03-22T01:00:00Z,,,,270,6,,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T01:00:00Z,2024-03-22T08:00:00Z,BECMG,1711076400,,120,10,,,,,6+,,,,,NSC,,,,,,,,,,,,,,,,,,,,,2024-03-22T04:00:00Z,2024-03-22T07:00:00Z,TEMPO,,,130,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-22T08:00:00Z,2024-03-22T16:00:00Z,BECMG,1711101600,,120,10,,,,,3.73,,,-RA,,FEW,1000,,BKN,2500,,OVC,7000,,,,,,,,,,,,,,2024-03-22T16:00:00Z,2024-03-23T01:00:00Z,BECMG,1711130400,,270,6,,,,,3.73,,,NSW,,SCT,3000,,,,,,,,,,,,,,,,,,,,2024-03-23T01:00:00Z,2024-03-23T06:00:00Z,BECMG,1711162800,,70,7,,,,,3.73,,,NSW,,SCT,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF VTUD 212300Z 2200/2224 09005KT 9000 NSC,VTUD,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,,17.382,102.799,177,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,,,,90,5,,,,,5.59,,,,,NSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WAWH 212300Z 2200/2212 27010KT 9999 SCT019 TEMPO 2201/2204 5000 RA FEW017CB,WAWH,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,-6.177,120.437,7,2024-03-22T00:00:00Z,2024-03-22T12:00:00Z,,,,270,10,,,,,6+,,,,,SCT,1900,,,,,,,,,,,,,,,,,,,,2024-03-22T01:00:00Z,2024-03-22T04:00:00Z,TEMPO,,,,,,,,,3.11,,,RA,,FEW,1700,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF WSSS 212300Z 2200/2306 02009KT 9999 FEW015 SCT020,WSSS,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,1.368,103.982,17,2024-03-22T00:00:00Z,2024-03-23T06:00:00Z,,,,20,9,,,,,6+,,,,,FEW,1500,,SCT,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAF VTUI 212300Z 2200/2224 08005KT 9000 NSC,VTUI,2024-03-21T23:00:00Z,2024-03-21T23:00:00Z,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,,17.195,104.119,162,2024-03-22T00:00:00Z,2024-03-23T00:00:00Z,,,,80,5,,,,,5.59,,,,,NSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
